vid_id,chunk_id,text
videokFe1EVPSBn4,11,"anastomosis and it was removed. The previous 10 millimeter diameter lambs
 was exchanged with one that contained a 15 millimeter diameter to allow for safe
 passage of the gastroscope. GAD wire assisted cannulation, contrast injection,
 and balloon sweeps were performed in all sectors. Cholangioscopy was then performed.
 The right side had clear ducts. Here's another branch on the right side that"
videokFe1EVPSBn4,12,"contrast injection, and balloon sweeps were performed in all sectors.
 Cholangioscopy was then performed.
 The right side had clear ducts.
 Here's another branch on the right side that was also examined and found to be clear of
 stones or structure.
 Cholangioscopy of the left side revealed a large stone almost immediately upon entry.
 A guide wire was passed and a 9mm guide wire was passed."
videokFe1EVPSBn4,13,"structure.
 Cholangioscopy of the left side revealed a large stone almost immediately upon entry.
 A guide wire was passed and a 9mm balloon was used to extract all stone fragments.
 The lambs was removed."
videokFe1EVPSBn4,14,"Two double pigtailed stents were placed across the duodenal jejunostomy to maintain the tract
 in the event of future intervention.
 Our second case involves a 70-year-old woman who had a remote history of partial gastrectomy
 with Roux-en-Y gastrojejunostomy for severe peptic ulcer disease.
 She presented to an outside hospital with a month of right upper quadrant abdominal
 pain and elevated liver tests, found to have two stones obstructing the common bile duct
 in MRCP, with the largest visualized stone measuring 1.3 cm.
 A percutaneous transhepatic cholangiography drain was placed, and she was referred to
 our center for ERCP due to her altered surgical anatomy.
 Initially, a pediatric colonoscope was used, but was unsuccessful in reaching the papilla.
 Balloon-assisted ERCP was deferred because of the anticipated difficulty in clearing
 a 1.3 cm stone through an enteroscope.
 The decision was then made to pursue an EUS-guided enteroenterostomy."
videokFe1EVPSBn4,15,"The balloon-assisted ERCP was deferred because of the anticipated difficulty in clearing
 a 1.3 cm stone through an enteroscope.
 The decision was then made to pursue an EUS-guided enteroenterostomy.
 The afferent jejunal loop was irrigated through the patient's existing PTC drain, which
 allowed for a pacification and distention of the target bowel.
 Under EUS and Doppler guidance, an 8 mm x 8 mm LAMS was placed across the transmural
 tract to create a jejuno-jejunostomy."
videokFe1EVPSBn4,16,"pacification and distention of the target bowel. Under EUS and Doppler
 guidance, an 8 millimeter by 8 millimeter LAMS was placed across the transmural
 tract to create a jejuno-jejunostomy. The LAMS was dilated to 8 millimeters and
 proper positioning was confirmed with the neonatal gastroscope. The patient was"
videokFe1EVPSBn4,17,"brought back
 for the
 RCPL month"
videokFe1EVPSBn4,18,"later. Unfortunately the lambs had migrated into the tract so after wired
 cannulation and balloon dilation of the tract it was removed with rat tooth
 forceps. A 15 by 10 millimeter lambs was then deployed"
videokFe1EVPSBn4,19,and dilated to 15 millimeters to allow passage of a gas
videokFe1EVPSBn4,20,"major papilla and PTC were identified, guide wire cannulation was performed.
 Cholangiogram revealed a moderately and diffusely dilated main bile duct
 containing a stone. The PTC was removed and the bile duct was swept with a 12
 millimeter extraction balloon resulting in successful removal"
videokFe1EVPSBn4,21,"a moderately and diffusely dilated main bile duct containing a stone.
 The PTC was removed and the bile duct was swept with a 12 mm extraction balloon,
 resulting in successful removal of one stone.
 Two 7 French plastic biliary stents were then placed into the bile duct
 in anticipation of repeat ERCP six weeks later to confirm stone clearance."
videokFe1EVPSBn4,22,"Two seven French plastic biliary stents were then placed into the bile duct in anticipation
 of repeat ERCP six weeks later to confirm stone clearance.
 On withdrawal of the gastroscope, a guidewire was advanced to maintain access to the target
 jejunal loop in case the lambs had once more migrated.
 With the lambs confirmed in proper position,"
videokFe1EVPSBn4,23,"wire and scopa withdrawn. Our third case involves a 23-year-old woman who underwent a CASAI operation
 with Roux-en-Y hepatic ojejunostomy in infancy for a choledogal cyst. She developed chronic
 hepatic olithiasis, for which numerous attempts to reach the jejunojejunostomy and hepatic
 ojejunostomy by balloon enteroscopy were unsuccessful, requiring placement of a long-term
 percutaneous transhepatic biliary drain."
videokFe1EVPSBn4,24,"Her PTC drain was used to opacify and distend the target jejunal loop, after which transmural
 puncture was made and successful deployment of a 10x10mm LAMS was performed.
 One month later, she was brought back for ERCP through the new enteroenterostomy."
videokFe1EVPSBn4,25,"deployment of a 10x10mm LAMS was performed. One month later, she was brought back for ERCP
 through the new enteroenterostomy. The LAMS was removed, and the 1T gastroscope easily
 passed through the enteroenterogenostomosis to the biliary enterogenostomosis. After removing
 the PTC tube, the biliary tree was found to have innumerable large stones on cholangiogram,
 and several stones were extracted with a balloon."
videokFe1EVPSBn4,26,"enteric anastomosis. After removing the PTC tube, the biliary tree was found to
 have innumerable large stones on cholangiogram, and several stones were
 extracted with a balloon. Two 10 French 5 centimeter biliary stents were placed
 into the right and left systems, and a new 15 by 10 millimeter lambs was
 replaced across the enteroenterostomy."
videokFe1EVPSBn4,27,"During subsequent ERCP sessions,
 spaced out three months at a time,
 staged stone clearance was achieved
 by advancing a gastroscope directly
 through the hepatic adjuginal anastomosis
 into the bile duct for"
videokFe1EVPSBn4,28,"ERCP sessions spaced out three months at a time. Staged stone clearance was achieved by advancing
 a gastroscope directly through the hepatic adjuginal anastomosis into the bile duct for
 electrohydraulic lithotripsy and to grasp and remove stone fragments using a myriad of instruments
 including a foreign body net. The patient is still undergoing serial ERCP for stone clearance."
videokFe1EVPSBn4,29,"grasp and remove stone fragments using a myriad of instruments, including a foreign body net.
 The patient is still undergoing serial ERCP for stone clearance.
 Our final case involves a 37-year-old female with Roux-en-Y choledocojejunostomy after a
 post-cholestectomy bioleak who presented with obstructive LFTs found to have intrahepatic
 stones on MRCP. The papilla was not accessible with balloon endoscopy. In previous attempts at
 stone clearance via EUS-guided hepaticogastrostomy with electrohydraulic lithotripsy were inadequate.
 She represented with cholangitis and was brought back for EUS-guided enteroenterostomy."
videokFe1EVPSBn4,30,"EUS-guided hepatico-gastrostomy with electrohydraulic lithotripsy were inadequate.
 She represented with cholangitis and was brought back for EUS-guided enteroenterostomy.
 During this procedure, an ERCP extraction balloon was advanced to enterograde through
 the hepatico-gastrostomy and choledocojejunostomy and was used to opacify the target jejunal
 loop adjacent to the biliary enteric anastomosis."
videokFe1EVPSBn4,31,"advanced aneurograde through the hepatico-gastrostomy and choledoco-jejunostomy and was used to
 opacify the target jejunal loop adjacent to the biliary enteric anastomosis.
 Subsequent EUS confirmed that the distended jejunum was adjacent to the stomach.
 EUS-guided placement of a 15 by 10 millimeter LAMS from the stomach to the target jejunum
 was successfully performed."
videokFe1EVPSBn4,32,"that the distended jejunum was adjacent to the stomach.
 EUS-guided placement of a 15 by 10 millimeter lambs
 from the stomach to the target jejunum
 was successfully performed.
 One month later, the patient returned for per-oral ERCP
 through the gastrojejunostomy.
 This time we were able to remove a significant number of stones,
 remove suture material, and dilate the coli doco jejunostomy."
videokFe1EVPSBn4,33,"the patient returned for per-oral ERCP through the gastrojejunostomy. This time, we were able
 to remove a significant number of stones, remove suture material, and dilate the choledocojejunostomy.
 Three 10-french plastic biliary stents were placed to promote remodeling of the anastomosis.
 The patient's still undergoing serial ERCP for stone clearance. In two cases, the creation of
 EUS-guided enteroenterostomy provided access for definitive management of all biliary strictures
 and stones. In the other two cases, the patients are still undergoing serial ERCPs due to substantial
 intraductal stone burden. One of the four patients was admitted for abdominal pain but was discharged
 uneventfully the following day. In all cases requiring a PTC tube, the percutaneous drain
 was pulled without need for replacement."
videoY9P3jz3rFpY,0,"Jika kita melihat ini, anda dapat melihat anatomi dengan sangat baik.
 Kita mempunyai, ini adalah septum seperti yang anda dapat lihat.
 Ada turbinat inferior.
 Dan anda boleh pergi sepanjang jalan kembali ke nasofarynx.
 Dan ini adalah turbinat tengah dan di mana ia ditutupi kepada dinding latar
 atau dinding tengah atau dinding ruang tengah maksimal juga.
 Oleh itu, jika anda masuk ke dalam, anda dapat melihat ini adalah proses unsnit,
 yaitu dinding no. 1.
 Dan ini adalah bulan, dinding no. 2.
 Dan jika anda menekan turbinat tengah dengan perlahan-lahan ke satu sisi,
 anda dapat melihat bagaimana turbinat tengah menggugur secara latar.
 Dan penutupan ini membentuk dinding ruang tengah.
 Dan ini juga membentuk dinding ketiga,
 yang mana anda dapat melihat aspek vertikal dan aspek horizontal dinding ketiga juga.
 Jadi dinding no. 1 adalah proses unsnit.
 Dinding no. 2 adalah bulan.
 Dinding no. 3 adalah dinding ruang tengah,
 yang anda dapat lihat,
 bagaimana turbinat tengah tengah menggugur secara latar,
 vertikal,
 serta bahagian horizontal.
 Dan sekali lagi, di belakang bulan, anda dapat mempunyai ruang.
 Oleh itu, jika ada ruang di belakang bulan ini,
 ia akan menjadi sel air bulan retro.
 Dan jika ada ruang di atas bulan ini,
 ia akan menjadi sel air supra bulan.
 Oleh itu, berdasarkan ini,
 kita tahu konfigurasi anatomi dengan baik.
 Jika kita ingin melakukan pembedahan sphenoid,
 jika kita ingin melakukan pembedahan sphenoid dengan natural ostea,
 semua yang perlu kita lakukan adalah menggerakkan turbinat tengah
 dan kita dapat melihat turbinat terbesar di sana.
 Dan turbinat terbesar adalah di mana etmoid posterior terbuka.
 Dan itu mungkin adalah ostea region etmoid posterior.
 Dan jika anda menggerakkan turbinat terbesar secara langsung,
 dan saya rasa pesakit ini mempunyai turbinat terbesar juga,
 yang kecil.
 Dan itu sepatutnya di mana ostea sphenoid.
 Di sini, mungkin ada kubu es dan anda tidak dapat melihatnya.
 Jadi inilah cara kita melakukan untuk mengenal pasti ostea sphenoid dengan cara natural.
 Kemudian anda boleh menekan ini kembali dengan senyap seperti yang anda lihat.
 Jadi langkah pertama adalah melakukan ansinectomia.
 Jadi ada beberapa cara untuk melakukan ansinectomia.
 Kita boleh melakukan ansinectomia anti-geri yang berada di depan ke belakang
 atau ansinectomia retrogeri yang berada di belakang ke depan.
 Jadi biasanya jika ansinectomia itu terbentuk dengan baik,
 saya suka melakukan ansinectomia anti-geri."
videoY9P3jz3rFpY,1,"ke belakang atau Antenectomy Retrograde yang ke belakang ke depan. Jadi biasanya jika Antenate
 terbentuk dengan baik, saya ingin melakukan Antenectomy Anti-Grade. Jadi dalam kes ini, saya akan menunjukkan kepada anda bagaimana kita melakukan
 Antenectomy Anti-Grade di sisi ini dan saya akan menunjukkan kepada anda bagaimana melakukan Antenectomy Retrograde
 di sisi sebaliknya. Tengok proses Antenate. Bolehkah anda melihat di mana ia bergerak? Okey, di mana ia bergerak
 adalah tambahan Antenate kepada daging latar. Jadi, jika anda turunkan leger yang bebas di
 gerbang di mana Antenate bertemuan. Okey dan kemudian anda naik sepanjang jalan dan kemudian anda turunkan sepanjang jalan.
 Bahagian ini sangat penting. Anda mesti membeli dan menolak borang dari proses Antenate yang baik-baik di sana.
 Itulah borang dari proses Antenate. Jika anda mengerahkan borang dari proses Antenate dengan baik,
 anda biasanya akan mengambil contoh Maxillary Austere.
 Jadi, apabila anda menelukkan yang sama dengan Equilibrium, anda akan punya proses Antenate yang sama dengan Kiwi dan Perumahan.
 So, this is the answer."
videoY9P3jz3rFpY,2,"proses. Jika anda mengekalkan kepala proses unsnate dengan baik, anda biasanya akan
 berjumpa dengan maksdari ostia. Jadi ini adalah unsnate, ia adalah
 pertama, itu adalah pintu pertama. Saya selalu suka meninggalkan sedikit"
videoY9P3jz3rFpY,3,"that's the first gate i always like to leave to leave a small bit of upper part of the
 ansenate because that will give me my landmark to do frontal sinus surgery later okay so now
 if you look at here the maxilla will just be at this corner this is where the maxilla will be at
 seven o'clock there okay please elevator again so you can actually enlarge the maxillary ostea
 by using a simple freeze elevator and you can see that's the maxilla opening here"
videoY9P3jz3rFpY,4,"anda sebenarnya boleh meningkatkan ostea mengecil dengan menggunakan elevator yang mudah dan anda
 dapat melihat ini adalah penutupan mengecil di sini. Adakah anda mempunyai sakit J? Tidak. Jadi anda boleh menggunakan sakit J
 jika diperlukan dan itu sepatutnya membuka ostea mengecil dengan baik-baik saja. Di sana, boleh
 anda lihat? Itu adalah ostea mengecil yang terbuka dan semua ini hanya
 mungkin jika anda melepaskan kepala proses yang tidak sesuai. Itu adalah ostea mengecil yang terbuka di sana. Bagaimana kita
 meningkatkan ostea mengecil? Biasanya ini lebih daripada sesuai untuk fungsi. Jika anda
 memerlukan ostea mengecil untuk dibuka bagi anda untuk mendekati fosfor intratemporal atau untuk melepaskan
 tumor di dalam ostea mengecil, maka anda boleh meningkatkannya jauh lebih banyak. Tetapi sejauh fungsi yang berkenaan,
 ini lebih daripada sesuai. Dan petunjuknya bukan untuk melepaskan mucosa di sekelilingnya.
 Oleh itu, kita biasanya menguatkan ostea mengecil dengan elevator freer atau kita menguatkan ostea mengecilnya dengan
 kira-kira seperti itu. Beri saya kuat di sana. Biar saya cuba dengan kuat sebelumnya. Okey. Jadi ini, posisi
 maksimum ini sedikit abnormal. Jadi anda boleh hanya menggunakannya dan menguatkannya."
videoY9P3jz3rFpY,5,"Jadi, posisi maksimal ini sedikit tak normal.
 Jadi, anda boleh menggunakan ini dan menguatkannya sedikit seperti ini
 tanpa menyentuh pembebasan mikroslobik.
 Jadi, itulah idea.
 Ini lebih daripada sesuai.
 Itulah bula yang datang ke dalam."
videoY9P3jz3rFpY,6,"Ini adalah bar vertikal di sana.
 Dan sinar depan akan selalu sedikit
 medial kepada bar vertikal
 kecuali proses
 yang dilakukan adalah
 terhubung kepada orbit.
 Sekarang saya akan menekankan
 skop saya ke 0."
videoY9P3jz3rFpY,7,Saya tidak mengubah skop. Saya hanya akan mengubah skop saya.
videoY9P3jz3rFpY,8,"dari yang ditetapkan ke atas perut ke lantai
 dan sekarang anda melihat ke atas dan anda sebenarnya sudah melihat
 bahagian depan yang datang kelihatan.
 Ada bahagian depan depan yang datang kelihatan. Jadi, semua yang kita perlu lakukan adalah
 membesarkan pembukaan ini dan kita sepatutnya berada di bahagian depan depan.
 Jessica? Atau saya, beri saya sekejap."
videoY9P3jz3rFpY,9,"Okey, ada kawasan kawasan depan yang datang kelihatan. Jadi, semua yang kita perlu lakukan ialah memperluas
 pembukaan ini dan kita harus berada di kawasan depan. Jessica atau saya, berikan saya kawasan yang betul. Jadi, jika kita
 membuka proses unsunate di sini, membalikkannya ke depan, seperti yang anda lihat, kita sekarang berada di kawasan depan.
 Cuba untuk mengurangkan jumlah kecederaan yang anda ada pada mikosa. Jadi dengan ini, kebanyakan"
videoY9P3jz3rFpY,10,"or this is the frontal drainage going into the frontal sinus, okay?"
videoY9P3jz3rFpY,11,"di mana yang paling prominent seperti ini.
 Selepas anda membuka ini,
 maka anda boleh menghilangkan dinding latar
 dinding tengah
 bulan di sini.
 Anda mempunyai sedikit kubu ais di sana seperti yang anda lihat.
 Jadi idea ini adalah
 untuk menyelamatkan seberapa banyak
 mikosa yang boleh.
 Oleh itu, saya sedang menghilangkan dinding depan bulan.
 Di sisi ini, kita akan
 menggunakan fungsi peralatan kering sahaja.
 Dan anda dapat melihat sekarang, kita telah membuka
 bulan dan menyelamatkan
 mikosa di sekelilingnya.
 Boleh anda lihat?"
videoY9P3jz3rFpY,12,"Ini adalah fungsi peralatan kuali.
 Dan anda dapat melihat sekarang, kita telah membuka bulu dan menyelamatkan mikosa di seluruhnya.
 Boleh anda lihat?
 Jadi, mikosa telah diselamatkan."
videoY9P3jz3rFpY,13,"di mana turbinat tengah berubah secara latar untuk membentuk lemela tanah.
 Itulah bahagian vertikal lemela tanah.
 Itulah bahagian horizontal lemela tanah.
 Jadi apabila anda melepaskan ini, anda memasuki gerai nombor tiga.
 Dan di mana anda memasuki adalah selalu di jangkauan antara vertikal dan horizontal.
 Oleh itu, atmoid depan akan mempunyai sel air yang banyak.
 11 hingga 15. Sel air kecil.
 Atmoid posterior biasanya akan mempunyai sel air yang sangat kecil.
 Tetapi ia jauh lebih besar.
 Jadi, lagi sekali, idea ini adalah anda ingin menyelamatkan seberapa banyak lemela tanah yang mungkin.
 Dalam gerai tanah, lemela tanah tiba-tiba akan melompat.
 Dan anda dapat melihat bahawa itu adalah atmoid posterior, seperti yang anda lihat.
 Oleh itu, anda dapat melihat bahawa dalam kes ini, lemela tanah sudah melompat kerana mempunyai 80 meter.
 Dan akan menghilangkan lemela tanah di sini.
 Jadi sekarang, anda sebenarnya melihat..."
videoY9P3jz3rFpY,14,"Jadi anda dapat melihat bahawa dalam kes ini, mucosa sudah mengecewakan kerana ia berada di atas
 dan akan menghilangkan mucosa di sini.
 Jadi sekarang anda sebenarnya melihat atas, atmoid.
 Jadi berapa banyak alat yang telah kita gunakan sejauh ini? Sukses?
 Berapa banyak alat yang telah kita gunakan sejauh ini? Elevator freus, Blakesley dan sukses."
videoY9P3jz3rFpY,15,"So, how many instruments have we used so far? Suction?
 How many instruments have we used so far?
 Freer's elevator, Blakeslee, and a suction."
videoY9P3jz3rFpY,16,"Untuk mengekalkan di sini dan anda akan menemukan turbinat terbesar, bolehkah anda melihatnya?
 Jadi apabila anda menemukan turbinat terbesar di sini, anda tahu bahawa anda berada di atas atma.
 Turbinat terbesar membentuk..."
videoY9P3jz3rFpY,17,So let's see.
videoY9P3jz3rFpY,18,"Bolehkah saya memakai sebahagian belakang? Saya hanya melepaskan tulang sekejap.
 Jadi jika anda risau tentang masuk ke sinar sphenoid dan tidak yakin
 sama ada anda berada di lantai yang benar atau tidak.
 Apa yang saya sarankan adalah, selalu cari turbinat terbaik
 di sana. Betul? Jadi dengan suku turbinat terbaik lagi
 anda sebenarnya dapat melihat bahagian depan"
videoY9P3jz3rFpY,19,"selalu menemukan turbinat yang lebih atas.
 Di sana, betul?
 Dengan suku turbinat yang lebih atas,
 anda sebenarnya boleh melihat dinding depan.
 Di sana.
 Itu adalah dinding depan sphenoid sinus.
 Jadi anda boleh melihat turbinat yang lebih atas.
 Jika anda menolaknya, anda sudah melihat
 sphenoid moidal recess, betul?"
videoY9P3jz3rFpY,20,"wall of the sphenoid sinus. So you can see the superior turbinate. If we
 displace it, we are already looking at the sphenoid moidoid recess, correct? And that's
 where the sphenoid sinus would be. So you notice the anterior wall of the sphenoid sinus
 always go low and go inferior and you will enter the sphenoid sinus. Medial and
 inferior and you will enter the sphenoid sinus there. So now we are in the"
videoY9P3jz3rFpY,21,"and go inferior
 and you will enter the sphenoid sinus.
 Medial and inferior
 and you will enter the sphenoid sinus there.
 So now we are in the sphenoid sinus."
videoY9P3jz3rFpY,22,"of ice cube inside here. Otherwise, it should be okay.
 Let's see. And let me remove"
videoY9P3jz3rFpY,23,"seluruh jari ini
 seperti yang anda lihat.
 Berdasarkan ini, kami telah membuka
 gerai nombor satu,
 iaitu proses antena.
 Kami akan membuka gerai nombor dua,
 dan itulah jari optik.
 Ia adalah jari optik di sana
 dan itulah jari keratida di sini."
videoY9P3jz3rFpY,24,"ini adalah antaranya, iaitu proses internet. Kita akan membuka gerai kedua dan itu adalah nerf optik.
 Bolehkah anda lihat itu? Baiklah, itu adalah nerf optik di sana dan itu adalah
 putus lintas kereta di sini. Itulah nerf optik dan ada
 putus lintas kereta. Ini mungkin adalah helai vertikal dan setelah anda dapat melihat nerf optik
 dan anda dapat melihat putus lintas kereta di sini, proses kereta optik, anda tahu anda
 di sinus spinot. Baiklah."
videoY9P3jz3rFpY,25,"merah optik di bawah jari kaotik. Ini mungkin kerusi vertikal.
 Apabila anda dapat melihat merah optik dan anda dapat melihat jari kaotik di bawah sini,
 kaotik optikal di bawah ini, anda tahu anda berada di sinar spinot."
videoD_UQS345C8w,0,"sinus. This is a naturally occurring air-filled cavity in the back part of the nose. Opening the
 front wall of this cavity allows direct access to the salitursica, the area of the skull where
 the pituitary gland normally sits. At UCLA, we utilize both a head and neck surgeon as well as
 a neurosurgeon to perform the surgery. For larger tumors, Dr. Wang will elevate a nasoceptal flap
 from the nasal septum. This tissue will be used at the end of the operation to cover the surgical
 resection cavity where the tumor was removed. Because the nasoceptal flap retains its native
 blood supply, it heals quickly and therefore shortens the recuperation time, as well as
 lowering the chances of a delayed cerebrospinal fluid leak. Once the sphenoid sinus is entered,
 a diamond drill is used to"
videoD_UQS345C8w,1,"and therefore shortens the recuperation time as well as lowering the chances of a delayed
 cerebrospinal fluid leak. Once the sphenoid sinus is entered, a diamond drill is used
 to completely expose the area where the tumor is located. This expanded exposure is one
 of the greatest advantages of the endoscopic approach over most techniques using a nasal
 speculum and even many limited endoscopic techniques. Traditionally, the removal of"
videoD_UQS345C8w,2,"the greatest advantages of the endoscopic approach
 over most techniques using a nasal speculum
 and even many limited endoscopic techniques.
 Traditionally, the removal of pituitary tumors
 has been performed without the ability
 to directly see the tumor in many areas.
 The surgeons must use angled instruments
 to blindly deliver the tumor,
 hoping that no tumor remains.
 Because the UCLA"
videoD_UQS345C8w,3,"areas. The surgeons must use angled instruments to blindly deliver the tumor, hoping that
 no tumor remains. Because the UCLA endoscopic approach is not
 limited by the physical constraints of the speculum or the narrow exposure obtained with
 other limited endoscopic techniques, we are able to more completely remove pituitary"
videoD_UQS345C8w,4,"the physical constraints of the speculum or the narrow exposure obtained with other limited
 endoscopic techniques, we are able to more completely remove pituitary tumors. The final
 exposure of the cella now changes to a two-surgeon technique. The UCLA pituitary endoscopic approach
 is based on creating a surgical exposure that allows the neurosurgeon to use
 bimanual microsurgical techniques. The role of the head and neck surgeon now becomes to guide
 the endoscope, continuously maintaining the area where the dissection is being done in the middle
 of the surgical viewing panel. Dr. Bergseider has performed over 4,000 neurosurgical operations
 and is an expert in endoscopic surgical techniques. He and Dr. Wong work seamlessly as a team.
 After removing the bone, the next layer is the dura, a thin layer of"
videoD_UQS345C8w,5,"expert in endoscopic surgical techniques.
 He and Dr. Wong work seamlessly as a team.
 After removing the bone, the next layer is the dura,
 a thin layer of normal tissue covering both the tumor
 and the pituitary gland.
 The dura is opened using a tiny scalpel blade.
 In most larger cases, the tumor tissue presents itself first."
videoD_UQS345C8w,6,"pituitary gland. The dura is opened using a tiny scalpel blade. In most larger cases,
 the tumor tissue presents itself first. Pieces of tumor tissue are removed in order to decrease
 the size of the tumor. In this example, the tumor was tucked behind the normal gland. Notice
 how the UCLA two-surgeon technique allows the neurosurgeon to skillfully elevate the
 normal pituitary gland upward and then delicately remove the tumor. There are two areas where
 tumor removal can be challenging. Tumor that has pushed up into the brain cavity, an even
 more challenging location to remove pituitary tumors is the cavernous sinus. In this space
 is found the internal carotid arteries and nerves that supply both the face and the eyes.
 The UCLA two-surgeon technique allows the neurosurgeon to skillfully elevate the tumor"
videoD_UQS345C8w,7,"to remove pituitary tumors is the cavernous sinus.
 In this space is found the internal carotid arteries
 and nerves that supply both the face and the eyes.
 The UCLA two-surgeon endoscopic technique
 allows our surgeons to now directly enter
 the cavernous sinus, safely removing tumor
 while preserving the important structures
 that lie within it."
videoD_UQS345C8w,8,"endoscopic technique allows our surgeons to now directly enter the cavernous sinus, safely
 removing tumor while preserving the important structures that lie within it.
 The high-definition, highly magnified view allows our team to carefully inspect the resection
 cavity and remove trace amounts of residual tumor typically not seen using other lab"
videoD_UQS345C8w,9,"highly magnified view allows our team to carefully inspect the resection cavity and remove trace
 amounts of residual tumor typically not seen using other less technologically advanced
 approaches.
 Here are just a few examples of large pituitary tumors that were successfully completely removed
 using the UCLA endoscopic approach. Once the tumor has been removed, the surgery"
videoD_UQS345C8w,10,"of large pituitary tumors that were successfully completely removed using the UCLA endoscopic
 approach. Once the tumor has been removed, the surgical site must be closed. The type of closure
 will depend upon whether a cerebral spinal fluid leak was encountered as well as other factors.
 When necessary, a small piece of fat tissue is harvested from underneath the skin of the
 abdominal wall. The fat is positioned to seal the leakage point and then held there by wedging a
 piece of bony fragment on top of it. This piece of bone was removed during the initial exposure
 of the sphenoid cavity and saved for this purpose. At this point, Dr. Wang carefully positions the
 nasoceptal flap to cover the"
video_1CeFWgfECU,0,Through the scope suturing for a closure of a contained leak after a cricopharyngeal bar per oral endoscopic myotomy.
video_1CeFWgfECU,1,"esophagram demonstrates a large cricopharyngeal bar causing obstruction of the cervical esophagus.
 We plan to perform a diagnostic AGD with possible CP-POM. On initial endoscopy, a prominent
 cricopharyngeal bar was present at 18 centimeters from the incisors. Submucosal injection and
 mucosal incision were performed at 15 centimeters from the incisors. Submucosal tunneling was
 performed for a total of 5 centimeters, and full thickness myotomy was performed with the
 insulated tip knife to the base of the diverticulum. The mucosal incision was closed with 5 through
 the scope clips, and the patient remained NPO and was treated empirically with IV antibiotics."
video_1CeFWgfECU,2,"base of the diverticulum. The mucosal incision was closed with 5 through the scope clips,
 and the patient remained NPO and was treated empirically with IV antibiotics.
 An esophagram was performed on post-operative day 1.
 The yellow arrow highlights a persistent esophageal posterior defect and collection
 of contrast at the level of C7 to T1. This represents a likely esophageal leak."
video_1CeFWgfECU,3,"highlights a persistent esophageal posterior defect
 and collection of contrast at the level of C7 to T1.
 This represents a likely esophageal leak.
 The patient remained NPO with IV nutritional support
 and IV antibiotics.
 A CT neck was performed on post-operative day 10.
 The yellow arrow highlights a persistent leak
 and pre-vertebral collection of air and fluid
 within the submucosal tunnel."
video_1CeFWgfECU,4,"CT neck was performed on postoperative day 10.
 The yellow arrow highlights a persistent leak and prevertebral collection of air and fluid
 within the submucosal tunnel.
 A repeat endoscopy is performed on postoperative day 13.
 A persistent mucosal defect is seen here.
 Note the irregular borders and significant edema and inflammation.
 Given the limited working space in the proximal esophagus, the irregular borders, and size
 of the defect, we decided to use a through-the-scope suture system to approximate the mucosa.
 We plan to deploy the TACs in the following Z pattern.
 Once good contact is made with the mucosa, the first TAC is driven into place and deployed.
 A second TAC is placed on the opposite border of the distal aspect of the defect.
 Note again that good approximation with the tissue is achieved and the TAC is then driven
 into place."
video_1CeFWgfECU,5,"the tack is then driven into place.
 The next tack is placed near the proximal aspect of the defect.
 Note here that the suture and tacks can be precinched to assess the characteristics of"
video_1CeFWgfECU,6,Note here that the suture and tax can be pre-cinched to assess the characteristics of the defect prior to placement of subsequent tax or the final cinch.
video_1CeFWgfECU,7,"After the mucosa is adequately approximated, a cinch is deployed to cut the suture and secure the system.
 In this case, the first..."
video_1CeFWgfECU,8,"After the mucosa is adequately approximated, a cinch is deployed to cut the suture and
 secure the system.
 In this case, the first through-the-scope suture system was completely deployed and
 a second system was used to approximate the remaining defect.
 An esophagram was performed on postoperative day 24.
 There is no longer a persistent esophageal leak.
 The yellow arrow highlights the tacks of the suturing system."
video_1CeFWgfECU,9,"postoperative day 24. There is no longer a persistent esophageal leak. The yellow arrow
 highlights the tax of the suturing system. The patient reported significant improvement in"
video_1CeFWgfECU,10,"which was attributed to the presence of the tax
 in the upper esophagus.
 A repeat endoscopy performed on post-operative day 76
 demonstrates the tax seen here in the upper esophagus."
video_1CeFWgfECU,11,Note that the majority of the taxpayers
video_1CeFWgfECU,12,"were not embedded within the mucosa.
 Based on the superficial attachment
 of the remaining tacks, few of which
 were completely within the esophageal lumen,
 the decision was made to perform a superficial mucosectomy.
 This was performed with a 10 millimeter snare with electro"
video_1CeFWgfECU,13,on EndoCut Q setting.
video_1CeFWgfECU,14,"After a successful mucosectomy, inspection of the defect showed no evidence of deep injury or bleeding.
 One week after the procedure, the patient reported complete resolution of globus sensation."
videoJJY6nYKTCSg,0,"This is a case of a 76-year-old woman presenting with progressive right vision loss consisting of
 a right eye temporal field cut and severe visual acuity loss. An MRI was performed showing a
 supercellar mass for which she was referred to our Center for Endoscopic Indo-Nasal Approach.
 On a contrasted T1 sequence, we see a two-centimeter hormonal"
videoJJY6nYKTCSg,1,"a supercellar mass for which she was referred to our center for endoscopic endonasal approach.
 On a contrasted T1 sequence we see a two centimeter
 homogeneously enhancing lesion consistent with the plenum sphenoidale meningioma."
videoJJY6nYKTCSg,2,"and bilateral proximal A2s are seen to be encased with the tumor. We begin with the resection of the
 right middle turbinate on the side of the endoscope. This is done in the usual fashion
 where it is initially transected approximately halfway down and then peeled down to its pedicle.
 Next, a left-sided vascularized nasoceptal flap was elevated. You can see here the inferior cut
 being made at the bottom of the coana being extended down to the floor next to the nasal
 septum. Then the superior cut is made and extended superiorly anterior to the attachment
 to the middle turbinate to preserve olfactory fibers."
